date,line_id,pressure_inlet_bar,pressure_outlet_bar,temp_process_c,wall_temp_c,ambient_temp_c,flow_rate_m3h,vibration_mm_s,h2s_ppm_an1,h2s_ppm_an2,arab_heavy_fraction,vapor_fraction,dew_point_c,delta_T_dew,sensor_status
2018-07-25,E-101,9.762,9.62,43.21,38.36,4.83,0.0,0.286,696.7,705.5,0.3734,0.3423,15.66,22.7,0
2018-07-26,E-101,10.297,10.198,37.71,34.01,1.54,0.0,0.435,711.6,713.9,0.3478,0.3753,3.32,30.68,0
2018-07-27,E-101,14.524,14.145,37.98,30.78,4.46,0.0,0.31,903.0,934.4,0.3642,0.2071,-0.3,31.08,0
2018-07-28,E-101,14.077,14.308,39.55,35.22,1.06,0.0,0.449,787.0,835.0,0.393,0.2847,-2.84,38.05,0
2018-07-29,E-101,9.485,8.532,41.72,37.75,3.91,0.0,0.656,902.4,899.7,0.3134,0.4899,6.45,31.3,0
2018-07-30,E-101,12.8,12.699,44.06,37.83,0.23,0.0,0.39,892.8,880.5,0.3582,0.3376,13.18,24.64,0
2018-07-31,E-101,11.296,11.274,44.13,37.97,-0.54,0.0,0.407,1026.4,999.7,0.3488,0.3265,7.79,30.18,0
2018-08-01,E-101,14.324,14.002,42.58,38.39,3.11,0.0,0.396,836.8,851.0,0.3834,0.1755,6.94,31.45,0
2018-08-02,E-101,10.005,9.745,52.19,48.26,0.23,0.0,0.283,816.1,790.5,0.3139,0.2625,14.5,33.76,0
2018-08-03,E-101,10.896,10.626,40.02,31.38,0.73,0.0,0.627,778.7,799.0,0.3416,0.2999,4.21,27.17,0
2018-08-04,E-101,13.029,12.891,38.66,34.19,2.79,0.0,0.266,836.3,838.1,0.3593,0.1996,-2.29,36.48,0
2018-08-05,E-101,9.655,9.379,41.52,37.17,2.67,0.0,0.391,744.3,749.0,0.3149,0.2048,8.56,28.61,0
2018-08-06,E-101,13.628,,47.59,39.52,2.0,0.0,0.202,666.8,688.3,0.3752,0.1756,13.14,26.38,0
2018-08-07,E-101,10.837,10.725,44.95,38.95,2.86,0.0,0.384,1131.8,1107.6,0.3378,0.2605,5.11,33.84,0
2018-08-08,E-101,7.801,7.595,37.44,29.01,0.8,0.0,0.529,705.4,671.1,0.3844,0.253,6.74,22.27,0
2018-08-09,E-101,8.093,7.815,39.7,35.73,2.97,0.0,0.274,848.2,869.2,0.3489,0.4431,8.96,26.78,0
2018-08-10,E-101,11.53,11.348,41.26,35.78,1.22,0.0,0.426,991.0,944.0,0.3721,0.1883,0.86,34.92,0
2018-08-11,E-101,15.139,14.936,42.91,36.12,1.35,0.0,0.386,905.4,898.9,0.3529,0.2589,5.84,30.29,0
2018-08-12,E-101,12.07,12.008,44.85,37.98,1.66,0.0,0.47,975.6,1025.5,0.3753,0.4814,9.16,28.83,0
2018-08-13,E-101,10.768,10.389,43.8,38.15,-0.08,0.0,0.412,727.0,732.1,0.3709,0.2732,10.5,27.64,0
2018-08-14,E-101,12.558,12.296,41.93,34.29,0.99,0.0,0.321,807.2,809.1,0.3076,0.3765,3.21,31.09,0
2018-08-15,E-101,13.363,13.149,46.22,38.12,-4.21,0.0,0.329,805.5,786.5,0.3711,0.2148,9.22,28.9,0
2018-08-16,E-101,13.544,13.332,37.89,29.05,-0.58,0.0,0.309,782.0,821.4,0.3787,0.4433,3.1,25.94,0
2018-08-17,E-101,13.177,13.401,42.5,37.41,-2.24,0.0,0.401,907.0,909.0,0.3565,0.2472,9.65,27.77,0
2018-08-18,E-101,12.816,12.339,41.69,32.95,0.9,0.0,0.4,1643.5380313760863,926.3,0.3978,0.3805,10.06,22.9,0
2018-08-19,E-101,14.568,14.421,48.53,40.04,-0.29,0.0,0.401,923.8,957.9,0.3227,0.1297,12.13,27.91,0
2018-08-20,E-101,10.846,10.775,43.12,39.97,-1.73,0.0,0.344,900.3,896.2,0.3631,0.3715,7.75,32.22,0
2018-08-21,E-101,10.791,10.678,42.9,36.02,-1.96,0.0,0.589,714.6,715.6,0.3489,0.1348,2.83,33.19,0
2018-08-22,E-101,8.045,8.188,41.97,38.96,0.44,0.0,0.313,879.7,880.3,0.3392,0.3592,4.05,34.91,0
2018-08-23,E-101,9.177,9.039,43.89,40.91,-3.85,0.0,0.431,761.3,801.2,0.3333,0.1805,11.2,29.72,0
2018-08-24,E-101,10.156,9.98,36.18,32.33,0.08,0.0,0.311,873.5,899.6,0.3687,0.3623,0.51,31.82,0
2018-08-25,E-101,13.288,13.308,41.86,35.67,-1.9,0.0,0.412,846.2,797.2,0.3494,0.1586,5.61,30.05,0
2018-08-26,E-101,14.043,14.037,37.4,32.61,-3.88,0.0,0.43,797.3,786.3,0.3564,0.1399,0.34,32.27,0
2018-08-27,E-101,11.394,11.268,38.83,35.35,0.85,0.0,0.543,732.3,714.5,0.3655,0.1573,5.5,29.85,0
2018-08-28,E-101,11.61,11.538,46.32,42.25,-0.89,0.0,,961.7,996.5,0.3695,0.2702,7.65,34.6,0
2018-08-29,E-101,11.606,11.57,38.16,33.58,-4.59,0.0,0.348,777.8,758.3,0.3274,0.2537,2.71,30.87,0
2018-08-30,E-101,10.166,9.499,34.63,26.36,-0.55,0.0,0.383,714.7,667.2,0.3594,0.2553,0.32,26.03,0
2018-08-31,E-101,13.706,13.246,44.94,38.31,-4.39,0.0,0.296,729.3,714.9,0.3756,0.3635,9.16,29.15,0
2018-09-01,E-101,12.371,12.171,37.19,31.06,-6.47,0.0,0.449,721.3,752.7,0.35,0.1883,-0.03,31.09,0
2018-09-02,E-101,13.299,12.996,41.75,34.31,-0.61,0.0,0.412,788.4,742.0,0.3708,0.4067,9.28,25.03,0
2018-09-03,E-101,13.524,13.104,38.92,33.52,-1.42,0.0,0.525,899.6,910.1,0.3403,0.2666,7.61,25.91,0
2018-09-04,E-101,9.009,8.855,45.98,42.3,-1.84,0.0,0.279,897.1,928.6,0.3364,0.3977,11.87,30.43,0
2018-09-05,E-101,14.597,14.451,41.39,38.39,-2.63,0.0,0.451,944.6,939.7,0.3535,0.113,4.87,33.51,0
2018-09-06,E-101,14.825,14.802,43.08,37.0,-1.51,0.0,0.328,788.1,759.4,0.3655,0.1375,8.4,28.59,0
2018-09-07,E-101,9.355,8.791,42.26,39.07,0.88,0.0,0.237,883.2,902.4,0.3637,0.1238,8.66,30.41,0
2018-09-08,E-101,10.692,10.412,40.24,32.89,-3.29,0.0,0.527,1097.1,1106.2,0.3741,0.1797,-1.26,34.14,0
2018-09-09,E-101,9.159,9.206,38.67,33.45,-2.1,0.0,0.533,688.9,690.1,0.3596,0.2671,6.26,27.19,0
2018-09-10,E-101,11.03,10.674,43.36,35.11,-3.93,0.0,0.423,1933.9871923214978,780.5,0.3552,0.2903,9.63,25.47,0
2018-09-11,E-101,10.455,10.424,45.81,38.87,0.22,0.0,0.488,922.1,872.9,0.3302,0.2022,10.85,28.02,0
2018-09-12,E-101,16.479,15.985,40.24,33.92,-0.01,0.0,0.488,680.7,657.5,0.3822,0.1239,5.33,28.58,0
2018-09-13,E-101,15.147,14.863,37.04,33.62,-3.25,0.0,0.3,812.5,801.7,0.3645,0.1127,0.38,33.25,0
2018-09-14,E-101,10.703,10.654,40.76,34.33,-4.86,0.0,0.383,741.6,772.0,0.3655,0.2379,5.49,28.84,0
2018-09-15,E-101,11.134,10.849,35.47,29.58,-7.66,0.0,0.238,879.4,862.1,0.3793,0.5106,3.07,26.51,0
2018-09-16,E-101,12.977,12.734,38.7,33.11,-5.42,0.0,0.24,794.3,784.2,0.3207,0.2862,4.96,28.15,0
2018-09-17,E-101,12.798,12.849,40.0,,-1.33,0.0,0.47,796.2,794.8,0.3564,0.0783,-0.36,34.7,0
2018-09-18,E-101,10.761,10.47,35.65,32.98,-2.7,0.0,,684.4,643.2,0.3644,0.2521,3.02,29.96,0
2018-09-19,E-101,14.248,14.007,37.74,29.96,-1.97,0.0,0.145,844.5,897.0,0.3602,0.1521,5.34,24.62,0
2018-09-20,E-101,6.679,6.357,39.03,32.19,-5.4,0.0,0.474,604.4,573.0,0.3545,0.2229,9.21,22.97,0
2018-09-21,E-101,12.703,12.464,38.21,32.17,-1.83,0.0,0.511,840.7,903.0,0.3321,0.4101,1.76,30.41,0
2018-09-22,E-101,13.015,12.816,43.94,36.49,-3.45,0.0,0.425,898.7,902.8,0.379,0.2495,3.4,33.08,0
2018-09-23,E-101,10.989,10.983,38.24,30.44,-4.59,0.0,0.418,1034.7,996.6,0.3443,0.1907,-5.36,35.8,0
2018-09-24,E-101,13.813,13.37,46.2,39.88,-3.48,0.0,0.335,750.5,782.7,0.3412,0.128,11.88,27.99,0
2018-09-25,E-101,10.74,10.621,36.03,33.0,-3.54,0.0,0.423,901.3,881.7,0.3955,0.2318,-0.6,33.6,0
2018-09-26,E-101,11.638,11.063,42.31,39.84,-4.18,0.0,0.17,939.9,925.5,0.363,0.4558,7.43,32.41,0
2018-09-27,E-101,10.046,9.446,45.31,39.13,-4.68,0.0,0.434,905.7,842.8,0.3418,0.0835,13.2,25.93,1
2018-09-28,E-101,11.607,11.371,42.56,38.17,-1.32,0.0,0.677,870.8,832.4,0.3308,0.2755,8.87,29.3,0
2018-09-29,E-101,9.158,9.136,36.94,32.0,-4.77,0.0,0.235,778.9,750.0,0.3461,,2.2,29.8,0
2018-09-30,E-101,9.559,9.509,39.53,33.41,-0.2,0.0,0.324,656.4,599.3,0.3151,0.2387,5.22,28.19,0
2018-10-01,E-101,11.368,11.306,44.2,38.3,-3.75,0.0,0.409,745.1,709.0,0.2315,0.0766,10.99,27.31,0
2018-10-02,E-101,14.512,14.405,44.42,41.19,-0.84,0.0,,654.7,638.2,0.2557,0.2281,9.23,31.96,0
2018-10-03,E-101,14.361,13.702,37.68,32.4,-2.89,0.0,0.294,714.9,680.5,0.2503,0.3708,4.71,27.69,0
2018-10-04,E-101,13.48,13.255,43.49,39.84,-2.45,0.0,0.455,503.1,482.7,0.2403,0.2496,8.23,31.6,0
2018-10-05,E-101,10.069,9.467,39.29,33.26,-5.81,0.0,0.357,474.3,481.8,0.2634,0.2538,9.08,24.19,0
2018-10-06,E-101,10.137,9.838,35.52,32.54,-3.91,0.0,0.371,491.1,508.2,0.2081,0.277,6.17,26.37,0
2018-10-07,E-101,13.881,13.499,42.5,35.6,-3.9,0.0,0.438,693.6,689.8,0.2761,0.17401326857101962,11.41,24.19,0
2018-10-08,E-101,12.602,11.943,38.98,34.81,-2.22,0.0,0.227,497.4,491.4,0.2557,0.056,5.76,29.06,0
2018-10-09,E-101,10.58,10.348,43.42,37.17,-3.07,0.0,0.371,468.5,465.9,0.2747,0.2209,13.11,24.07,0
2018-10-10,E-101,14.498,14.17,37.1,33.95,-3.98,0.0,0.418,707.5,717.0,0.264,0.2776,7.4,26.55,0
2018-10-11,E-101,13.819,13.866,43.78,40.25,-4.99,0.0,0.394,564.2,562.3,0.255,0.141,6.89,33.36,0
2018-10-12,E-101,12.242,11.902,35.72,31.75,-2.76,0.0,0.373,686.3,703.8,0.2566,0.2968,-0.91,32.66,0
2018-10-13,E-101,10.646,9.918,44.87,41.35,-3.72,0.0,0.179,513.9,549.2,0.2471,0.1901,10.61,30.74,0
2018-10-14,E-101,12.306,11.914,48.17,40.61,-5.17,0.0,0.394,714.8,734.4,0.2411,0.0951,12.68,27.93,0
2018-10-15,E-101,11.928,11.67,39.79,37.3,-6.92,0.0,0.463,490.1,502.3,0.2507,0.1003,5.66,31.65,0
2018-10-16,E-101,11.474,10.947,40.01,34.31,-2.71,0.0,0.507,592.4,588.8,0.2724,0.3578,15.64,18.67,0
2018-10-17,E-101,12.573,12.061,44.59,39.28,-7.13,0.0,0.449,704.6,715.1,0.2472,0.1865,7.96,31.32,0
2018-10-18,E-101,9.649,9.577,37.81,30.57,-4.21,0.0,0.486,637.1,653.7,0.2402,0.2479,1.13,29.44,0
2018-10-19,E-101,11.154,10.408,39.92,34.22,-5.16,0.0,0.302,519.9,485.9,0.2644,0.2385,5.63,28.59,0
2018-10-20,E-101,11.492,11.537,44.02,38.45,-3.41,0.0,0.527,678.4,675.8,0.2446,0.1373,7.46,30.98,0
2018-10-21,E-101,11.548,11.136,43.0,40.37,-2.33,0.0,0.31,582.7,605.7,0.2529,0.2468,8.1,32.27,0
2018-10-22,E-101,13.121,12.837,40.27,38.59,-4.77,0.0,0.351,467.2,511.1,0.263,0.2931,2.59,36.01,0
2018-10-23,E-101,11.681,11.692,35.21,30.4,-2.75,0.0,0.331,505.1,535.7,0.2633,0.2694,-0.69,31.09,0
2018-10-24,E-101,11.883,11.436,35.81,31.74,-3.31,,0.586,551.0,555.6,0.2453,0.2595,5.14,26.6,0
2018-10-25,E-101,11.16,11.315,40.79,38.56,-3.6,0.0,0.375,609.3,569.7,0.2457,0.337,4.05,34.51,0
2018-10-26,E-101,12.732,12.544,39.46,34.65,-5.7,0.0,0.304,552.5,575.4,0.2777,0.2076,3.28,31.37,0
2018-10-27,E-101,11.156,10.65,46.47,39.6,-1.2,0.0,0.561,674.4,666.1,0.2613,0.1527,13.14,26.46,0
2018-10-28,E-101,14.719,14.331,41.66,38.23,-0.19,0.0,0.455,507.8,479.8,0.2568,0.2279,8.97,29.26,0
2018-10-29,E-101,8.97,8.672,46.06,41.74,-3.7,0.0,0.521,594.8,542.6,0.2594,0.5031,12.51,29.22,0
2018-10-30,E-101,15.74,15.469,46.02,39.0,-1.99,0.0,0.407,665.1,620.7,0.2387,0.2688,9.65,29.34,0
2018-10-31,E-101,11.469,11.307,32.47,26.48,-2.52,0.0,0.354,613.6,583.8,0.224,0.2546,-1.59,28.07,0
2018-11-01,E-101,8.829,8.674,44.0,42.59,-1.86,0.0,0.425,496.0,502.7,0.2091,0.1189,11.02,31.57,0
2018-11-02,E-101,12.186,11.796,40.19,37.97,-1.12,0.0,0.42,1409.340508328759,613.9,0.2648,0.3932,0.53,37.44,0
2018-11-03,E-101,15.14,14.807,40.22,34.33,0.44,0.0,0.269,567.5,579.8,0.24,0.2312,2.92,31.4,0
2018-11-04,E-101,12.667,12.283,39.53,37.87,2.09,0.0,0.407,705.4,677.9,0.2653,0.409,3.4,34.47,0
2018-11-05,E-101,11.479,10.945,46.24,44.79,-4.25,0.0,0.489,756.3,777.9,0.2571,0.1825,8.13,36.67,0
2018-11-06,E-101,13.716,13.448,44.91,43.08,-1.94,0.0,0.462,546.1,548.8,0.2094,0.3395,10.51,32.57,0
2018-11-07,E-101,9.064,8.904,43.61,42.33,1.98,0.0,0.481,577.9,556.8,0.2547,0.4405,10.9,31.42,0
2018-11-08,E-101,13.634,13.476,39.37,36.68,1.04,0.0,0.303,600.6,566.9,0.219,0.2932,5.86,30.82,0
2018-11-09,E-101,10.203,9.809,43.69,42.58,-4.57,0.0,0.308,511.0,491.0,0.2236,0.4158,10.53,32.05,0
2018-11-10,E-101,11.378,10.933,40.16,38.66,-0.26,0.0,0.269,513.4,514.0,0.241,0.3012,9.97,28.69,0
2018-11-11,E-101,10.956,11.026,45.38,42.34,-2.58,0.0,0.345,667.4,654.4,0.2194,0.0975,13.99,28.35,0
2018-11-12,E-101,9.826,9.8,35.79,33.56,-2.81,0.0,0.226,645.7,634.8,0.2672,0.334,7.87,25.69,0
2018-11-13,E-101,14.043,13.679,38.91,32.59,-1.16,0.0,0.436,609.4,623.6,0.2157,0.1128,0.02,32.56,0
2018-11-14,E-101,11.416,11.263,42.97,41.53,-2.55,0.0,0.56,660.6,658.9,0.2634,0.214,11.92,29.6,0
2018-11-15,E-101,10.696,10.614,42.04,37.03,-0.56,0.0,0.273,500.3,497.3,0.2386,0.2731,13.6,23.43,0
2018-11-16,E-101,9.315,9.173,38.93,34.9,1.12,0.0,0.289,729.7,711.2,0.2543,0.2303,2.84,32.07,0
2018-11-17,E-101,9.658,9.044,44.46,40.35,-2.24,0.0,0.463,585.2,600.7,0.268,0.4118,14.4,25.94,0
2018-11-18,E-101,15.135,14.543,44.92,39.13,0.28,0.0,0.489,665.8,647.3,0.2623,0.1917,11.3,27.83,0
2018-11-19,E-101,8.246,7.534,40.46,37.84,1.21,0.0,0.483,731.3,733.1,0.2599,0.2508,4.7,33.14,0
2018-11-20,E-101,14.587,14.524,42.93,37.64,0.46,0.0,0.356,692.3,680.1,0.2363,0.2202,10.67,26.97,0
2018-11-21,E-101,15.585,14.77,44.95,43.48,-1.16,0.0,0.403,712.1,723.1,0.2572,0.2547,8.39,35.09,0
2018-11-22,E-101,11.112,10.571,44.25,42.88,-2.23,0.0,0.347,524.9,557.1,0.2735,0.1726,11.24,31.64,0
2018-11-23,E-101,13.767,13.443,40.35,39.11,0.85,0.0,0.352,531.0,527.9,0.2617,0.2619,11.65,27.46,0
2018-11-24,E-101,12.464,12.188,41.42,35.67,1.83,0.0,0.399,623.2,669.5,0.2623,0.2436,5.67,30.0,0
2018-11-25,E-101,9.476,8.903,48.55,44.85,1.81,0.0,0.388,620.6,626.6,0.2283,0.2539,16.67,28.18,0
2018-11-26,E-101,13.581,13.659,43.12,40.13,2.17,0.0,0.478,657.8,639.0,0.2337,0.2445,6.12,34.01,0
2018-11-27,E-101,14.365,14.049,39.21,33.81,4.47,0.0,0.478,381.5,391.9,0.2276,0.1898,10.53,23.28,0
2018-11-28,E-101,15.887,15.429,45.09,41.71,0.97,0.0,0.316,729.2,782.4,0.2513,0.316,10.74,30.96,0
2018-11-29,E-101,10.583,10.475,46.12,41.58,-1.35,0.0,0.292,602.6,590.6,0.2369,0.2826,9.95,31.63,0
2018-11-30,E-101,13.962,13.75,47.46,44.98,4.17,0.0,0.544,481.7,526.4,0.2432,0.0464,16.96,28.02,0
2018-12-01,E-101,12.611,12.198,45.36,39.48,1.28,0.0,0.471,654.1,622.2,0.2304,0.2195,10.59,28.89,0
2018-12-02,E-101,14.12,13.913,45.13,42.35,2.14,0.0,0.528,543.4,578.8,0.2217,0.2501,17.85,24.5,0
2018-12-03,E-101,10.19,9.871,49.13,46.08,5.14,0.0,0.458,631.2,601.8,0.2824,0.2767,12.96,33.12,0
2018-12-04,E-101,9.865,9.807,35.88,29.54,4.18,0.0,0.561,664.1,648.0,0.2616,0.2516,3.26,26.28,0
2018-12-05,E-101,12.755,12.117,43.55,41.83,4.62,0.0,0.526,507.8,509.5,0.241,0.4123,4.74,37.08,0
2018-12-06,E-101,13.197,13.181,41.02,35.93,3.63,0.0,0.436,809.6,791.2,0.2928,0.3468,7.48,28.45,0
2018-12-07,E-101,13.094,12.679,42.59,36.93,-0.17,0.0,0.576,683.1,692.7,0.2714,0.2004,3.57,33.36,0
2018-12-08,E-101,13.309,12.691,45.16,40.19,4.43,0.0,0.356,610.1,641.6,0.2724,0.3393,11.94,28.25,0
2018-12-09,E-101,13.702,13.644,47.73,42.66,3.41,0.0,0.305,742.5,674.0,0.2496,0.3662,14.2,28.46,0
2018-12-10,E-101,13.237,12.854,41.75,38.07,4.47,0.0,0.291,680.7,619.4,0.2222,0.1704,10.29,27.78,0
2018-12-11,E-101,10.621,10.175,45.98,40.45,3.15,0.0,0.216,703.8,653.7,0.2301,0.3614,13.14,27.31,0
2018-12-12,E-101,15.531,15.091,50.68,49.34,4.33,0.0,0.476,648.2,630.5,0.2417,0.4016,14.7,34.65,0
2018-12-13,E-101,12.765,12.425,42.77,36.98,5.58,0.0,0.488,677.2,623.2,0.2927,0.2973,8.64,28.34,0
2018-12-14,E-101,10.378,10.142,42.67,39.49,5.6,0.0,0.369,539.2,520.8,0.249,0.1922,5.6,33.89,0
2018-12-15,E-101,13.62,13.415,44.36,39.11,5.92,0.0,0.468,657.3,668.2,0.2226,0.1696,7.7,31.41,0
2018-12-16,E-101,14.379,13.44,45.09,39.53,2.32,0.0,0.414,635.2,596.9,0.2526,0.3557,10.06,29.47,0
2018-12-17,E-101,10.706,10.627,44.37,38.09,7.3,0.0,0.429,741.2,715.6,0.2786,0.3122,8.93,29.16,0
2018-12-18,E-101,10.017,9.775,44.64,39.75,6.34,0.0,0.441,657.0,677.8,0.2617,0.2557,9.64,30.12,0
2018-12-19,E-101,12.021,11.832,45.07,43.5,0.84,0.0,0.454,708.3,750.0,0.246,0.364,12.24,31.26,0
2018-12-20,E-101,9.921,9.751,46.58,45.61,5.2,0.0,0.406,570.5,585.1,0.2283,0.3805,10.98,34.63,0
2018-12-21,E-101,11.093,10.627,45.55,39.58,7.46,0.0,0.493,614.6,654.0,0.249,0.2054,7.54,32.04,0
2018-12-22,E-101,12.769,12.522,38.16,33.78,5.63,0.0,0.505,646.5,604.4,0.2256,0.2963,11.33,22.45,0
2018-12-23,E-101,9.507,9.256,43.85,41.15,2.61,0.0,0.423,577.1,554.0,0.2601,0.3332,10.11,31.04,0
2018-12-24,E-101,11.711,11.502,44.5,42.59,6.94,0.0,0.335,739.6,712.3,0.2626,0.3176,9.04,33.55,0
2018-12-25,E-101,10.132,9.83,43.29,40.66,7.36,0.0,0.319,541.7,449.9,0.242,0.2778,13.09,27.57,0
2018-12-26,E-101,11.055,10.4,51.88,46.03,7.59,0.0,0.451,615.0,627.7,0.249,0.4792,18.51,27.52,0
2018-12-27,E-101,8.657,8.096,42.25,37.61,7.72,0.0,0.424,506.1,517.2,0.2401,0.3039,9.66,27.95,0
2018-12-28,E-101,10.006,9.799,49.11,43.36,7.39,0.0,0.382,707.3,684.9,0.2517,0.2362,14.48,28.88,0
2018-12-29,E-101,13.11,13.0,46.61,44.42,3.36,0.0,0.238,591.3,538.4,0.2439,0.3692,13.53,30.89,0
2018-12-30,E-101,11.226,10.335,47.01,40.77,7.31,0.0,0.415,581.2,592.4,0.2808,0.2442,14.17,26.59,0
2018-12-31,E-101,14.234,14.149,44.95,41.99,4.32,0.0,0.375,593.9,626.1,0.2465,0.2276,7.72,34.26,0
2019-01-01,E-101,10.204,10.18,44.51,39.85,-3.3,0.0,0.43,636.7,618.8,0.2841,0.3805,3.88,35.96,0
2019-01-02,E-101,11.224,11.05,49.82,44.42,-2.68,0.0,0.393,440.1,439.6,0.2258,0.1861,9.96,34.46,0
2019-01-03,E-101,12.434,11.875,41.15,38.24,-2.87,0.0,0.404,733.7,706.7,0.2736,0.1277,-0.96,39.2,0
2019-01-04,E-101,9.357,8.932,47.91,47.28,-3.1,0.0,0.645,624.0,612.1,0.2445,0.2605,8.27,39.01,0
2019-01-05,E-101,11.985,11.958,40.54,38.37,-2.91,0.0,0.566,618.0,647.0,0.2483,0.2936,-2.74,41.1,0
2019-01-06,E-101,9.538,9.213,41.28,36.36,0.39,0.0,0.353,659.3,657.4,0.2592,0.2679,1.08,35.28,0
2019-01-07,E-101,12.992,12.904,47.49,44.59,-0.82,0.0,0.31,796.0,760.1,0.2597,0.1236,3.95,40.63,0
2019-01-08,E-101,11.514,11.469,43.42,42.49,-0.29,0.0,0.285,638.4,654.4,0.2725,0.1967,0.61,41.87,0
2019-01-09,E-101,10.978,10.461,46.21,44.6,-8.34,0.0,0.441,473.3,471.8,0.2503,0.1213,8.53,36.07,0
2019-01-10,E-101,8.416,8.119,50.05,49.37,-5.38,0.0,0.303,577.5,599.2,0.2684,0.2322,9.99,39.37,0
2019-01-11,E-101,12.908,12.779,44.79,42.3,0.83,0.0,0.325,738.6,706.4,0.2641,0.2227,2.46,39.84,0
2019-01-12,E-101,13.298,13.035,49.75,48.48,-0.17,0.0,,667.6,730.3,0.2223,0.2771,4.5,43.98,0
2019-01-13,E-101,12.247,11.648,41.57,41.0,-1.97,0.0,0.334,731.6,741.3,0.2308,0.1011,-0.15,41.14,0
2019-01-14,E-101,11.602,11.48,41.96,41.17,0.81,0.0,0.359,609.3,609.3,0.2414,0.4062,-1.97,43.14,0
2019-01-15,E-101,12.085,11.939,46.83,41.59,-2.5,0.0,0.459,783.3,779.0,0.2801,0.1554,1.94,39.65,0
2019-01-16,E-101,12.984,12.838,45.5,43.61,-4.55,0.0,0.263,665.8,668.1,0.2284,0.3187,3.69,39.92,0
2019-01-17,E-101,9.82,9.613,47.12,45.89,-0.49,0.0,0.187,785.8,767.9,0.2511,0.3406,2.05,43.84,0
2019-01-18,E-101,12.129,11.772,46.32,43.26,-0.79,0.0,0.563,671.0,648.3,0.2541,0.3449,2.18,41.08,0
2019-01-19,E-101,15.878,15.251,47.13,46.37,-2.45,0.0,0.284,715.9,689.4,0.2535,0.0496,0.52,45.85,0
2019-01-20,E-101,11.314,11.176,51.27,47.05,1.35,0.0,0.431,548.5,533.3,0.2605,0.1833,9.93,37.11,0
2019-01-21,E-101,13.606,13.825,46.42,40.51,1.12,0.0,0.472,582.5,585.7,0.2548,0.3717,1.77,38.74,0
2019-01-22,E-101,9.97,9.73,41.04,37.9,1.57,0.0,0.282,581.4,595.7,0.2103,0.2414,0.72,37.18,0
2019-01-23,E-101,11.707,11.449,48.23,45.96,2.06,0.0,0.538,755.0,753.1,0.2158,0.3465,0.69,45.27,0
2019-01-24,E-101,9.203,8.78,47.49,42.61,3.46,0.0,0.472,710.3,678.2,0.2559,0.4021,8.68,33.94,0
2019-01-25,E-101,10.61,10.42,48.4,43.38,2.54,0.0,0.585,595.1,618.1,0.2218,0.0678,6.2,37.18,0
2019-01-26,E-101,10.185,9.992,52.96,48.54,1.6,0.0,0.424,603.8,559.7,0.2695,0.2327,10.77,37.77,0
2019-01-27,E-101,13.567,13.111,46.88,41.38,-1.82,0.0,0.43,614.8,559.4,0.2146,0.2455,7.45,33.92,0
2019-01-28,E-101,9.98,9.649,49.75,45.82,2.54,0.0,0.23,647.0,638.7,0.2364,0.081,13.45,32.37,0
2019-01-29,E-101,13.653,13.291,47.54,46.86,3.09,0.0,0.509,654.1,661.4,0.2594,0.2505,7.45,39.4,0
2019-01-30,E-101,12.321,12.072,51.08,46.55,-2.75,0.0,0.347,750.9,767.3,0.2777,0.2071,15.17,31.38,0
2019-01-31,E-101,10.22,9.994,42.57,37.78,0.99,0.0,0.597,697.9,698.4,0.2446,0.2038,2.17,35.61,0
2019-02-01,E-101,7.708,7.114,46.92,41.98,4.33,0.0,0.255,839.8,840.2,0.2333,0.4496,8.43,33.54,0
2019-02-02,E-101,13.168,12.434,50.87,49.9,3.18,0.0,0.232,792.6,809.2,0.2375,0.4153,7.21,42.68,0
2019-02-03,E-101,14.309,13.998,50.31,45.61,0.64,0.0,0.249,973.8,893.8,0.2797,0.4644,4.61,41.0,0
2019-02-04,E-101,12.14,12.16,48.48,41.86,3.61,0.0,0.434,599.6,,0.2794,0.2856,10.02,31.84,0
2019-02-05,E-101,11.311,10.96,48.35,46.08,-0.52,0.0,0.383,561.7,547.2,0.2449,0.2816,11.75,34.33,0
2019-02-06,E-101,14.904,14.045,42.21,37.96,3.47,0.0,0.37,626.3,637.6,0.26,0.2348,0.96,37.0,0
2019-02-07,E-101,14.105,13.739,50.45,44.09,3.35,0.0,0.471,669.6,660.1,0.1914,0.3821,8.88,35.21,0
2019-02-08,E-101,11.557,11.48,47.35,45.35,3.58,0.0,0.516,900.6,884.5,0.2448,0.2835,6.09,39.26,0
2019-02-09,E-101,12.219,11.979,47.27,45.14,4.57,0.0,0.49,551.6,553.7,0.2233,0.2592,10.24,34.89,0
2019-02-10,E-101,10.694,10.459,46.16,41.02,4.41,0.0,0.43,681.7,667.9,0.2499,0.249,-0.0,41.02,0
2019-02-11,E-101,13.881,13.672,52.39,49.23,3.27,0.0,0.615,800.6,821.2,0.2428,0.27,10.7,38.52,0
2019-02-12,E-101,7.975,7.2,47.56,44.25,6.12,0.0,0.446,676.8,641.6,0.2325,0.1698,8.18,36.07,0
2019-02-13,E-101,10.963,10.605,51.14,48.47,0.42,0.0,0.469,723.1,721.2,0.2014,0.3432,10.35,38.12,0
2019-02-14,E-101,11.762,,46.98,42.02,6.74,0.0,0.31,606.4,644.5,0.2759,0.3891,-0.13,42.16,0
